Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t90	 4119	 703988
t91	 3421	 735687
t92	 4259	 953732
t93	 5097	 723608
t94	 4539	 963437
t95	 5027	 847537
t96	 23599	 871276
t97	 4259	 827639
t98	 3561	 727378
t99	 5516	 822192
76 80301

t0	 14731	 3199123
t1	 30093	 3698890
t2	 25065	 3310694
t3	 43009	 3336388
t4	 28905	 3156603
t5	 37702	 2750882
t6	 28277	 3087272
t7	 33653	 2762054
t8	 37075	 2687766
t9	 28277	 2930179
t10	 29953	 2945958
t11	 39867	 3147108
t12	 34352	 3086016
t13	 30720	 2936462
t14	 30302	 2963273
t15	 32396	 2945469
t16	 29883	 2758074
t17	 30791	 2858893
t18	 32816	 2732380
t19	 39518	 3327800
t20	 25415	 2918519
t21	 36725	 2718207
t22	 27089	 2613897
t23	 48385	 2618017
t24	 35538	 2578079
t25	 33513	 2565931
t26	 35258	 2787398
t27	 25414	 2564116
t28	 30790	 2461901
t29	 34420	 2686300
t30	 31838	 2611384
t31	 91952	 2638962
t32	 30721	 2681831
t33	 25204	 2696563
t34	 24158	 2872438
t35	 23460	 2886262
t36	 27857	 2897433
t37	 31349	 3068770
t38	 37283	 2622065
t39	 26112	 3205267
t40	 27927	 2708223
t41	 42311	 2848141
t42	 28138	 3174406
t43	 23739	 2543031
t44	 34980	 2717300
t45	 34491	 2928782
t46	 23878	 2509657
t47	 35957	 2927106
t48	 32257	 2679597
t49	 34211	 2645316
t50	 26950	 2997904
t51	 125815	 3280323
t52	 24856	 2661793
t53	 35259	 2730146
t54	 31210	 3498089
t55	 27719	 3163934
t56	 27230	 2871321
t57	 31488	 3207710
t58	 23180	 2600142
t59	 27369	 2429993
t60	 33234	 2621228
t61	 32047	 2665423
t62	 27160	 2590368
t63	 34630	 2707176
t64	 41821	 2620529
t65	 31698	 2611803
t66	 34002	 2805341
t67	 34211	 3100538
t68	 28835	 3480565
t69	 25554	 2927526
t70	 25135	 2898760
t71	 28277	 2695795
t72	 31349	 2981705
t73	 28905	 2738734
t74	 24088	 2536537
t75	 34630	 3026529
t76	 30930	 3124346
t77	 38959	 3157860
t78	 26321	 2983032
t79	 24856	 3000207
t80	 28766	 2999928
t81	 32955	 2904345
t82	 31628	 2572913
t83	 33862	 2751441
t84	 34910	 2577870
t85	 29673	 2939255
t86	 23250	 3032045
t87	 23808	 2675408
t88	 32606	 2662840
t89	 29882	 2543310
t90	 37074	 3083921
t91	 24576	 2665145
t92	 26113	 3000836
t93	 28696	 2776017
t94	 26392	 3201287
t95	 23459	 2614316
t96	 37075	 2754234
t97	 26391	 2588203
t98	 36097	 2700612
t99	 27998	 2740131
77 33642

t0	 25414	 921336
t1	 3282	 735686
t2	 3630	 732405
t3	 4190	 954431
t4	 3630	 722769
t5	 3701	 835738
t6	 4119	 789168
t7	 4119	 885100
t8	 57671	 743227
t9	 4050	 741202
t10	 3840	 1019153
t11	 5935	 728076
t12	 3142	 792729
t13	 3142	 745811
t14	 3351	 1016709
t15	 4189	 929854
t16	 4119	 871136
t17	 5167	 891244
t18	 4748	 897946
t19	 4468	 862199
t20	 4888	 893059
t21	 5167	 915751
t22	 4957	 744274
t23	 2723	 855217
t24	 4119	 720396
t25	 3002	 855985
t26	 3630	 739527
t27	 4050	 783862
t28	 5096	 800339
t29	 5027	 900810
t30	 4678	 740015
t31	 4119	 727518
t32	 3561	 748184
t33	 4538	 1070191
t34	 3980	 932507
t35	 3561	 962041
t36	 4608	 842719
t37	 3351	 737991
t38	 3560	 931251
t39	 3980	 1009029
t40	 4190	 736176
t41	 3281	 733801
t42	 3631	 1115643
t43	 4887	 911910
t44	 4050	 977191
t45	 3910	 905208
t46	 4329	 1001349
t47	 4258	 974259
t48	 4608	 778416
t49	 3631	 950939
t50	 4539	 942212
t51	 3979	 911840
t52	 4119	 721722
t53	 2933	 742529
t54	 3631	 797686
t55	 3840	 789587
t56	 3491	 723259
t57	 4190	 733592
t58	 4259	 898924
t59	 4189	 842929
t60	 4190	 830292
t61	 3072	 714741
t62	 3211	 724167
t63	 3700	 730450
t64	 4050	 818841
t65	 4328	 727099
t66	 4189	 795731
t67	 4818	 826801
t68	 3840	 828058
t69	 4189	 807950
t70	 3351	 726051
t71	 3631	 981381
t72	 4329	 884332
t73	 4539	 775693
t74	 3072	 835598
t75	 3910	 891174
t76	 3700	 718930
t77	 3980	 729542
t78	 3910	 862758
t79	 4189	 747486
t80	 3701	 714252
t81	 3980	 733662
t82	 3979	 738758
t83	 5027	 734011
t84	 3701	 733662
t85	 3421	 736525
t86	 3491	 729263
t87	 3352	 852285
t88	 4748	 731777
t89	 3491	 728774
t90	 4329	 796080
t91	 3910	 784560
t92	 3421	 809066
t93	 3771	 722630
t94	 4050	 715369
t95	 3840	 839578
t96	 3840	 747626
t97	 3770	 814233
t98	 3142	 800758
t99	 3840	 729682
78 36308

t0	 3910	 782954
t1	 4119	 836645
t2	 5306	 803342
t3	 3561	 755794
t4	 3352	 748393
t5	 4468	 763614
t6	 4329	 842021
t7	 4608	 764661
t8	 4119	 758377
t9	 4608	 767594
t10	 4398	 760403
t11	 4538	 873789
t12	 3491	 757609
t13	 3072	 830711
t14	 4189	 814093
t15	 3072	 749161
t16	 3910	 760682
t17	 5516	 867157
t18	 4120	 781767
t19	 3141	 919452
t20	 3910	 827988
t21	 3421	 909118
t22	 4328	 756702
t23	 3910	 758029
t24	 3979	 1023133
t25	 4608	 1123813
t26	 4608	 842371
t27	 3980	 870298
t28	 4748	 826242
t29	 4189	 1052666
t30	 3840	 975307
t31	 4608	 1003863
t32	 4747	 1041496
t33	 4678	 1018735
t34	 4259	 926572
t35	 4399	 812139
t36	 2862	 1066421
t37	 3421	 918614
t38	 4608	 915890
t39	 4957	 993390
t40	 4748	 961622
t41	 4399	 905976
t42	 4469	 883773
t43	 3910	 769898
t44	 3840	 926294
t45	 3840	 864014
t46	 3561	 787493
t47	 3840	 768990
t48	 3491	 1043520
t49	 3840	 759495
t50	 3142	 771085
t51	 4399	 1209550
t52	 4539	 1295568
t53	 4049	 1407279
t54	 4399	 1405464
t55	 6214	 1234406
t56	 4608	 1127164
t57	 3700	 1332782
t58	 4817	 1132051
t59	 3770	 1133656
t60	 4677	 1133797
t61	 5307	 1287678
t62	 4608	 1285235
t63	 4887	 1132330
t64	 3770	 1094348
t65	 4259	 756074
t66	 3980	 1036747
t67	 5865	 894595
t68	 3142	 843977
t69	 4119	 884262
t70	 3980	 849282
t71	 3770	 758587
t72	 3491	 875325
t73	 4818	 792939
t74	 3491	 849492
t75	 4329	 806483
t76	 3282	 851098
t77	 3491	 1090229
t78	 4050	 762148
t79	 3700	 761101
t80	 4049	 763894
t81	 4050	 910444
t82	 4958	 776531
t83	 3701	 767384
t84	 4398	 806902
t85	 3980	 770806
t86	 3979	 863525
t87	 3561	 762846
t88	 3701	 777229
t89	 4608	 785328
t90	 4538	 944726
t91	 4888	 763545
t92	 3491	 776949
t93	 3980	 772970
t94	 4119	 771364
t95	 3631	 879933
t96	 5027	 796080
t97	 3631	 764452
t98	 3910	 783792
t99	 6004	 926363
79 47444

t0	 5027	 1313861
t1	 5795	 1109150
t2	 5446	 1080175
t3	 5935	 1087297
t4	 5446	 1142245
t5	 3909	 1122486
t6	 3979	 1176037
t7	 5236	 1087995
t8	 4677	 1085830
t9	 5586	 1210668
t10	 4678	 1091346
t11	 4887	 1124650
t12	 4887	 1292985
t13	 5096	 1522621
t14	 6144	 1080873
t15	 6633	 1222537
t16	 4399	 1083596
t17	 5167	 1119554
t18	 4887	 1188046
t19	 4748	 1076893
t20	 5027	 1119274
t21	 3700	 1092463
t22	 4119	 1383819
t23	 5236	 1380538
t24	 4887	 1422919
t25	 4119	 1432134
t26	 18013	 1464531
t27	 4329	 1565630
t28	 4398	 1499580
t29	 3909	 1555714
t30	 4817	 1456711
t31	 4957	 1469907
t32	 8099	 1326707
t33	 4399	 1058252
t34	 5236	 1076056
t35	 5237	 1155371
t36	 5237	 1069492
t37	 5515	 1097491
t38	 5935	 1083596
t39	 7819	 1114806
t40	 5237	 1091695
t41	 5097	 1073821
t42	 5446	 1279858
t43	 4957	 1075009
t44	 4748	 1077453
t45	 5306	 1146573
t46	 4608	 1065862
t47	 5586	 1074519
t48	 5446	 1205291
t49	 6354	 1070819
t50	 5376	 1070889
t51	 5306	 1074939
t52	 5166	 1151671
t53	 4887	 1075776
t54	 5237	 1082549
t55	 5446	 1147272
t56	 4888	 1071936
t57	 5236	 1185114
t58	 5027	 1056995
t59	 7680	 1969534
t60	 6703	 1186091
t61	 5306	 1269525
t62	 4748	 1091975
t63	 5516	 1078080
t64	 5167	 1156139
t65	 5027	 1073402
t66	 5097	 1068724
t67	 5446	 1077731
t68	 5446	 1093650
t69	 6633	 1067258
t70	 5376	 1068725
t71	 5237	 1135541
t72	 5237	 1069144
t73	 4957	 1086320
t74	 4678	 1141826
t75	 5306	 1074799
t76	 5166	 1104891
t77	 4818	 1102098
t78	 4957	 1198379
t79	 5027	 1098956
t80	 4747	 1088553
t81	 5655	 1149157
t82	 4678	 1083666
t83	 4538	 1094488
t84	 5306	 1148180
t85	 5237	 1092952
t86	 5725	 1091207
t87	 5516	 1101191
t88	 5585	 1196983
t89	 4818	 1096583
t90	 4817	 1466904
t91	 7331	 1501884
t92	 5865	 1477797
t93	 6982	 1568631
t94	 7471	 1484848
t95	 5934	 1558298
t96	 6912	 1518082
t97	 4818	 1503630
t98	 4538	 1566746
t99	 6144	 1559835
80 54557

t0	 5516	 1784583
t1	 4538	 1618273
t2	 4888	 2110499
t3	 5236	 1627838
t4	 4189	 1755817
t5	 4678	 1618273
t6	 4468	 1630352
t7	 6493	 1646411
t8	 5167	 1642291
t9	 6702	 1744088
t10	 6423	 1618902
t11	 5725	 1680343
t12	 5306	 1636496
t13	 5237	 1734871
t14	 7750	 1469837
t15	 8100	 1656953
t16	 6004	 1771177
t17	 5097	 1655626
t18	 4678	 1696959
t19	 4748	 1616388
t20	 5307	 1697309
t21	 4957	 1648784
t22	 4817	 1819562
t23	 5586	 1658419
t24	 4817	 1672802
t25	 5446	 1690745
t26	 5725	 1622532
t27	 5097	 1707153
t28	 4329	 1597187
t29	 5376	 1722862
t30	 4469	 1570447
t31	 4538	 1670009
t32	 4678	 1625534
t33	 4747	 1618691
t34	 4189	 1354914
t35	 5167	 1157116
t36	 5585	 1170312
t37	 5306	 1286352
t38	 6913	 1162283
t39	 5097	 1161445
t40	 5237	 1335993
t41	 5096	 1134913
t42	 5306	 1152647
t43	 5306	 1236012
t44	 5167	 1142314
t45	 5027	 1154603
t46	 5027	 1282581
t47	 5167	 1153904
t48	 5655	 1149086
t49	 5656	 1271620
t50	 5655	 1142873
t51	 6284	 1152577
t52	 5446	 1256818
t53	 5446	 1145317
t54	 5307	 1159350
t55	 5585	 1161724
t56	 5656	 1293683
t57	 5167	 1155929
t58	 5516	 1154044
t59	 5097	 1212413
t60	 4677	 1159211
t61	 5236	 1154603
t62	 5166	 1204383
t63	 5236	 1150343
t64	 5237	 1158792
t65	 6214	 1263381
t66	 4748	 1152717
t67	 5935	 1161934
t68	 5166	 1234126
t69	 5027	 1145317
t70	 5237	 1152857
t71	 5027	 1235943
t72	 4958	 1156767
t73	 5446	 1153626
t74	 5516	 1166123
t75	 5376	 1147761
t76	 5307	 1177363
t77	 5167	 1181693
t78	 6144	 1262613
t79	 4329	 1173035
t80	 3771	 1176316
t81	 5237	 1234476
t82	 5307	 1175269
t83	 5376	 1190769
t84	 4957	 1318119
t85	 4608	 1175897
t86	 5306	 1193632
t87	 5446	 1237758
t88	 5236	 1174920
t89	 5586	 1183578
t90	 5934	 1244181
t91	 4747	 1173454
t92	 5655	 1176176
t93	 5446	 1298012
t94	 5027	 1170312
t95	 5027	 1183648
t96	 5376	 1243343
t97	 5097	 1188255
t98	 5446	 1177852
t99	 4329	 1251582
81 51668

t0	 4469	 1130236
t1	 3841	 1133168
t2	 4539	 1161026
t3	 5376	 1130933
t4	 5446	 1139242
t5	 5306	 1146015
t6	 5237	 1255212
t7	 5655	 1139173
t8	 5586	 1138683
t9	 4887	 1216602
t10	 4608	 1132889
t11	 4887	 1143432
t12	 5306	 1253747
t13	 4817	 1134425
t14	 5516	 1144269
t15	 4957	 1232032
t16	 4817	 1141547
t17	 4887	 1158722
t18	 4817	 1231473
t19	 5725	 1141267
t20	 5236	 1146503
t21	 5097	 1146713
t22	 4538	 1251303
t23	 4608	 1134565
t24	 5096	 1145107
t25	 4818	 1208014
t26	 4399	 1135891
t27	 5097	 1144828
t28	 4887	 1211785
t29	 5096	 1130585
t30	 5376	 1149296
t31	 5027	 1247812
t32	 4817	 1140848
t33	 4050	 1142314
t34	 4538	 1225749
t35	 5097	 1145806
t36	 5097	 1145596
t37	 4538	 1144897
t38	 3352	 1200823
t39	 3770	 1136170
t40	 4329	 1136589
t41	 5376	 1246903
t42	 5865	 1132330
t43	 5516	 1253956
t44	 5166	 1196075
t45	 4398	 1138195
t46	 4818	 1143362
t47	 6842	 1224072
t48	 4888	 1137566
t49	 6144	 1137078
t50	 5237	 1279439
t51	 5097	 1137078
t52	 5446	 1136799
t53	 6004	 1219744
t54	 4957	 1130445
t55	 4887	 1136659
t56	 5515	 1126675
t57	 5306	 1191257
t58	 5166	 1114876
t59	 5446	 1127164
t60	 5097	 1218418
t61	 4608	 1125139
t62	 5376	 1120322
t63	 5306	 1210598
t64	 4818	 1112851
t65	 5237	 1132261
t66	 5167	 1260449
t67	 4957	 1124999
t68	 6213	 1115574
t69	 5376	 1125069
t70	 5167	 1258284
t71	 5167	 1116412
t72	 5167	 1127582
t73	 5516	 1200753
t74	 5376	 1125488
t75	 5376	 1132191
t76	 5725	 1191188
t77	 4957	 1127233
t78	 5446	 1127443
t79	 5237	 1239782
t80	 4887	 1118157
t81	 5446	 1117389
t82	 6075	 1133028
t83	 5306	 1119763
t84	 5096	 1110547
t85	 5446	 1132190
t86	 5027	 1183508
t87	 5237	 1146992
t88	 5725	 1125488
t89	 5446	 1233638
t90	 4538	 1107893
t91	 5307	 1122555
t92	 5377	 1200474
t93	 5097	 1117738
t94	 5586	 1123603
t95	 5655	 1188255
t96	 5376	 1117389
t97	 5376	 1130585
t98	 4678	 1146085
t99	 5236	 1239433
82 85379

t0	 4329	 2387473
t1	 33513	 2612222
t2	 35398	 2611733
t3	 34072	 2572355
t4	 35468	 2704592
t5	 42381	 2637077
t6	 34281	 2572494
t7	 35817	 2582548
t8	 36166	 2707873
t9	 34072	 2680085
t10	 29743	 2631492
t11	 43428	 2671149
t12	 33863	 2730286
t13	 35817	 2786072
t14	 41194	 3005094
t15	 34490	 2673244
t16	 34351	 2683297
t17	 27020	 2519152
t18	 37912	 2572983
t19	 35468	 2574309
t20	 29185	 2518314
t21	 38261	 2680504
t22	 35119	 2619553
t23	 33304	 2527670
t24	 43358	 2618575
t25	 35748	 2706407
t26	 31558	 2524459
t27	 35259	 2637008
t28	 36585	 2667309
t29	 32815	 2602237
t30	 34840	 2708921
t31	 35747	 2703684
t32	 35469	 2645525
t33	 35608	 2611593
t34	 36167	 2768896
t35	 35469	 2750184
t36	 37772	 2596582
t37	 36236	 2751162
t38	 35608	 2700752
t39	 33025	 2611872
t40	 37144	 2678759
t41	 33932	 2634354
t42	 38471	 2746414
t43	 34700	 2576823
t44	 35748	 2657814
t45	 35748	 2663190
t46	 28626	 2614037
t47	 34211	 2739851
t48	 43149	 2693421
t49	 32745	 2681273
t50	 34840	 2710736
t51	 35887	 2740200
t52	 33304	 2745297
t53	 34631	 2680156
t54	 42520	 2719114
t55	 40356	 2754164
t56	 30022	 2578359
t57	 39727	 2652158
t58	 33723	 2659768
t59	 31698	 2646782
t60	 35189	 2720302
t61	 34909	 2685461
t62	 37283	 2785722
t63	 33443	 2689441
t64	 34770	 2782720
t65	 35887	 2807785
t66	 34910	 2741457
t67	 37354	 3191791
t68	 35119	 3761448
t69	 27299	 2678060
t70	 42241	 2708642
t71	 31628	 2714227
t72	 30372	 2737896
t73	 34770	 2654182
t74	 33863	 2600771
t75	 35468	 2658232
t76	 35608	 2719882
t77	 34840	 2714576
t78	 28486	 2603703
t79	 45034	 2679666
t80	 35119	 2713110
t81	 28905	 2584712
t82	 35119	 2664726
t83	 36167	 2710317
t84	 35678	 2643011
t85	 49362	 2808344
t86	 36655	 2674919
t87	 34281	 2676455
t88	 29673	 2607892
t89	 35678	 2738664
t90	 33303	 2692862
t91	 36655	 2604332
t92	 44195	 2697890
t93	 34421	 2712970
t94	 31907	 2601190
t95	 35678	 2681482
t96	 35887	 2688394
t97	 43358	 2721418
t98	 34700	 2583246
t99	 35049	 2697541
83 34237

t0	 34072	 931809
t1	 4190	 746997
t2	 4259	 806553
t3	 3631	 735896
t4	 3771	 752233
t5	 3770	 759705
t6	 4259	 755375
t7	 3979	 898435
t8	 3351	 741481
t9	 3980	 751256
t10	 3281	 776042
t11	 4469	 757679
t12	 4957	 760891
t13	 4468	 744205
t14	 3700	 757959
t15	 4329	 752234
t16	 5027	 823379
t17	 4329	 757261
t18	 3421	 745112
t19	 4329	 755515
t20	 3980	 761171
t21	 4748	 861640
t22	 3211	 755166
t23	 3072	 750349
t24	 2793	 747975
t25	 3142	 756423
t26	 3003	 816048
t27	 3491	 748324
t28	 3002	 750767
t29	 3282	 747067
t30	 3910	 763824
t31	 3142	 811999
t32	 3980	 748952
t33	 3840	 754328
t34	 4398	 752862
t35	 4468	 760193
t36	 6144	 751395
t37	 3980	 746649
t38	 3701	 754119
t39	 4259	 753770
t40	 3910	 816258
t41	 4259	 749301
t42	 3840	 762497
t43	 4259	 750418
t44	 3771	 764661
t45	 4259	 816468
t46	 4678	 748254
t47	 4189	 748394
t48	 4398	 755515
t49	 4468	 756423
t50	 4329	 866179
t51	 3980	 750697
t52	 3003	 743995
t53	 4189	 761380
t54	 4189	 753351
t55	 3421	 761450
t56	 3840	 751186
t57	 3701	 748603
t58	 4189	 756144
t59	 3910	 823240
t60	 5097	 751396
t61	 4329	 744693
t62	 4329	 755166
t63	 4328	 754538
t64	 3980	 856125
t65	 4399	 749371
t66	 3631	 748952
t67	 3212	 753630
t68	 4189	 770037
t69	 4748	 813884
t70	 4049	 770317
t71	 4469	 760263
t72	 4539	 758936
t73	 4329	 752932
t74	 4538	 824148
t75	 4119	 744623
t76	 3631	 755585
t77	 4608	 753211
t78	 4539	 757400
t79	 5377	 757958
t80	 3002	 737013
t81	 4189	 761450
t82	 3421	 749720
t83	 4189	 831549
t84	 4818	 756353
t85	 3212	 751954
t86	 3561	 755026
t87	 4189	 761310
t88	 4747	 823310
t89	 3840	 745322
t90	 4189	 755934
t91	 3980	 760612
t92	 4468	 774088
t93	 4259	 877560
t94	 3980	 751396
t95	 3491	 756982
t96	 3561	 756143
t97	 4050	 762008
t98	 4398	 756772
t99	 4259	 763545
84 55714

t0	 4329	 1499370
t1	 5097	 1262753
t2	 4468	 1191537
t3	 5166	 1189721
t4	 5586	 1329360
t5	 5027	 1188884
t6	 5307	 1195866
t7	 4887	 1270363
t8	 4957	 1185951
t9	 4957	 1192236
t10	 5237	 1272458
t11	 5656	 1182390
t12	 5446	 1189233
t13	 5795	 1317072
t14	 5236	 1184904
t15	 4887	 1188675
t16	 5306	 1283349
t17	 5236	 1191048
t18	 5027	 1184625
t19	 5237	 1326498
t20	 5865	 1185532
t21	 5167	 1187069
t22	 4887	 1182181
t23	 5027	 1183787
t24	 5027	 1192933
t25	 4888	 1208503
t26	 5515	 1189512
t27	 5237	 1187907
t28	 5306	 1193631
t29	 4957	 1253396
t30	 5097	 1177713
t31	 5167	 1195168
t32	 5585	 1298570
t33	 5725	 1189582
t34	 5376	 1190769
t35	 4818	 1248999
t36	 5376	 1199915
t37	 5586	 1191747
t38	 5307	 1258354
t39	 4678	 1183298
t40	 5027	 1189792
t41	 5446	 1292496
t42	 4887	 1174850
t43	 5027	 1193422
t44	 4957	 1251023
t45	 4818	 1192235
t46	 5376	 1184625
t47	 5027	 1250953
t48	 4817	 1192514
t49	 5237	 1185184
t50	 5377	 1401972
t51	 5376	 1172267
t52	 5585	 1189303
t53	 5167	 1253676
t54	 5237	 1188116
t55	 3840	 1193772
t56	 4888	 1266593
t57	 5097	 1181972
t58	 5097	 1221629
t59	 6284	 1302410
t60	 5027	 1181832
t61	 6214	 1186789
t62	 5376	 1258773
t63	 5027	 1183717
t64	 5446	 1198519
t65	 5376	 1267360
t66	 5027	 1180715
t67	 4329	 1184694
t68	 5236	 1187557
t69	 6005	 1311068
t70	 5097	 1192235
t71	 5236	 1206758
t72	 5236	 1274272
t73	 5167	 1189652
t74	 5166	 1201591
t75	 5726	 1258005
t76	 6354	 1189582
t77	 4957	 1192794
t78	 5306	 1310928
t79	 4817	 1190001
t80	 5306	 1189163
t81	 5306	 1259821
t82	 4957	 1186789
t83	 5865	 1190909
t84	 5236	 1250115
t85	 4888	 1200683
t86	 5795	 1190560
t87	 5237	 1304086
t88	 4957	 1180296
t89	 5166	 1199566
t90	 4887	 1265755
t91	 4748	 1183787
t92	 6354	 1203965
t93	 5237	 1257935
t94	 4957	 1191118
t95	 5446	 1190140
t96	 5307	 1313511
t97	 5236	 1221210
t98	 5656	 1191258
t99	 4747	 1265126
85 26857

t0	 5655	 413400
t1	 2165	 411306
t2	 2095	 411026
t3	 2094	 471979
t4	 3141	 549199
t5	 3631	 578244
t6	 3561	 644154
t7	 3980	 548920
t8	 3002	 565048
t9	 2653	 569586
t10	 3771	 544661
t11	 3352	 566235
t12	 3282	 560440
t13	 3560	 664960
t14	 2793	 564420
t15	 2653	 556670
t16	 3212	 548361
t17	 3072	 561138
t18	 2932	 560440
t19	 3631	 612525
t20	 2792	 561627
t21	 2723	 555831
t22	 3212	 547105
t23	 3491	 574055
t24	 3631	 564978
t25	 3212	 611687
t26	 3979	 557857
t27	 2514	 564978
t28	 2932	 544661
t29	 3630	 566374
t30	 3421	 570424
t31	 3003	 546476
t32	 3910	 678575
t33	 3072	 562186
t34	 3002	 544590
t35	 2932	 558485
t36	 3002	 565676
t37	 3630	 554784
t38	 3840	 628234
t39	 3770	 558904
t40	 2584	 549409
t41	 2863	 559811
t42	 3212	 562534
t43	 3212	 549269
t44	 3212	 567492
t45	 2932	 625441
t46	 3212	 543893
t47	 3211	 566864
t48	 3281	 564838
t49	 2933	 553877
t50	 3142	 555273
t51	 3142	 660421
t52	 4049	 544591
t53	 2723	 564490
t54	 2933	 553039
t55	 3211	 549618
t56	 2863	 563372
t57	 3072	 555762
t58	 4469	 605264
t59	 3421	 563651
t60	 3003	 563233
t61	 4398	 548710
t62	 4189	 569656
t63	 2792	 563721
t64	 3910	 605473
t65	 3631	 562255
t66	 2723	 564978
t67	 2932	 545988
t68	 2723	 562744
t69	 3002	 564489
t70	 3561	 546476
t71	 4259	 569097
t72	 2932	 557717
t73	 3003	 544800
t74	 2653	 564420
t75	 3631	 567981
t76	 3351	 548152
t77	 3909	 647923
t78	 3979	 577476
t79	 3142	 558624
t80	 3142	 568190
t81	 3421	 562045
t82	 3211	 548222
t83	 2862	 627816
t84	 3700	 568259
t85	 3282	 542776
t86	 3700	 568888
t87	 3491	 570913
t88	 2793	 552829
t89	 3841	 579919
t90	 3212	 677038
t91	 3212	 545149
t92	 2723	 557229
t93	 2862	 564909
t94	 3560	 550804
t95	 3421	 564629
t96	 3281	 636683
t97	 3281	 552900
t98	 3700	 566724
t99	 3490	 571192
86 16205

t0	 3211	 284374
t1	 2304	 354473
t2	 2513	 360826
t3	 2514	 365714
t4	 3002	 424502
t5	 2165	 373254
t6	 2373	 349027
t7	 2374	 367180
t8	 2373	 352797
t9	 2583	 355590
t10	 2722	 371997
t11	 2583	 350144
t12	 2584	 369764
t13	 2443	 358662
t14	 2723	 463810
t15	 2723	 368926
t16	 2373	 349306
t17	 2374	 359151
t18	 2583	 344908
t19	 2653	 354542
t20	 3141	 365714
t21	 2513	 353007
t22	 3909	 366692
t23	 2584	 350074
t24	 2584	 415914
t25	 2932	 369275
t26	 2862	 347980
t27	 2583	 367250
t28	 3630	 341975
t29	 2513	 352797
t30	 2723	 364527
t31	 2444	 352448
t32	 2932	 366412
t33	 3351	 358313
t34	 2514	 414867
t35	 2793	 366691
t36	 2304	 344698
t37	 2374	 365505
t38	 2443	 355310
t39	 2514	 352029
t40	 2653	 360338
t41	 2723	 347840
t42	 2443	 368507
t43	 2933	 347840
t44	 110803	 360687
t45	 2583	 363270
t46	 2305	 347002
t47	 2304	 363829
t48	 2723	 349655
t49	 2444	 346304
t50	 3352	 370601
t51	 2514	 346722
t52	 2793	 380306
t53	 2583	 425130
t54	 3701	 354333
t55	 3072	 365783
t56	 2933	 356358
t57	 3072	 360407
t58	 2793	 353286
t59	 2374	 346444
t60	 2583	 369903
t61	 3002	 347840
t62	 2932	 370601
t63	 2793	 411167
t64	 2374	 353425
t65	 2304	 361525
t66	 2234	 351051
t67	 2723	 362223
t68	 2513	 353286
t69	 2513	 344069
t70	 2792	 373185
t71	 3002	 355870
t72	 2164	 372137
t73	 2304	 466394
t74	 2514	 345606
t75	 2793	 372277
t76	 3002	 350982
t77	 2234	 359151
t78	 2513	 355450
t79	 3281	 349865
t80	 2513	 366761
t81	 3002	 351610
t82	 2513	 367878
t83	 2933	 417520
t84	 2513	 352099
t85	 2304	 370671
t86	 2653	 343720
t87	 2584	 364737
t88	 2304	 348259
t89	 2444	 360338
t90	 2653	 379329
t91	 2653	 362153
t92	 2653	 363130
t93	 3840	 430226
t94	 3072	 346374
t95	 2374	 365226
t96	 2444	 347281
t97	 2583	 360408
t98	 2514	 346514
t99	 2862	 351401
87 60543

t0	 29394	 1844906
t1	 5027	 1238665
t2	 5655	 1246066
t3	 5096	 1306739
t4	 5096	 1238804
t5	 5445	 1247602
t6	 5586	 1309880
t7	 5237	 1238875
t8	 4957	 1253816
t9	 5306	 1343324
t10	 4957	 1231892
t11	 5655	 1244809
t12	 4957	 1299199
t13	 5306	 1241876
t14	 5376	 1251372
t15	 5935	 1303248
t16	 5376	 1241527
t17	 5795	 1256957
t18	 5446	 1337599
t19	 5376	 1241458
t20	 5306	 1238665
t21	 5446	 1304714
t22	 5236	 1248579
t23	 5516	 1242017
t24	 5377	 1301502
t25	 5446	 1239713
t26	 5586	 1257447
t27	 5306	 1348071
t28	 5166	 1239154
t29	 5655	 1261147
t30	 8030	 1652554
t31	 6005	 1232172
t32	 5725	 1347863
t33	 5097	 1277694
t34	 5306	 1262892
t35	 5585	 1351912
t36	 5097	 1233778
t37	 5376	 1240341
t38	 5306	 1360640
t39	 5236	 1235803
t40	 5586	 1244669
t41	 5516	 1322309
t42	 4957	 1236919
t43	 5446	 1258703
t44	 5656	 1368599
t45	 5516	 1241318
t46	 4887	 1249766
t47	 5725	 1302410
t48	 5027	 1247462
t49	 6214	 1260518
t50	 5446	 1310160
t51	 4608	 1241458
t52	 5097	 1267361
t53	 5516	 1369436
t54	 6004	 1245438
t55	 6004	 1350726
t56	 9495	 2276739
t57	 6004	 1265406
t58	 6912	 1242296
t59	 5446	 1247043
t60	 5237	 1400646
t61	 5236	 1232312
t62	 5376	 1260937
t63	 5306	 1325729
t64	 5376	 1233847
t65	 5237	 1247322
t66	 5376	 1324473
t67	 5307	 1244530
t68	 5376	 1242645
t69	 5656	 1443306
t70	 6004	 1257168
t71	 5726	 1252629
t72	 5655	 1351493
t73	 5655	 1234057
t74	 5725	 1259821
t75	 5725	 1314838
t76	 5376	 1243483
t77	 5586	 1258075
t78	 6354	 1385845
t79	 4887	 1231125
t80	 5307	 1248370
t81	 5656	 1304854
t82	 5027	 1245507
t83	 5446	 1286212
t84	 6354	 1370764
t85	 5167	 1292217
t86	 7470	 1308764
